nonlatin_european.png	8	8	9837	40	144
nonlatin_european.png	8	8	9838	48	144
nonlatin_european.png	8	8	9839	56	144
nonlatin_european.png	8	8	9856	64	144
nonlatin_european.png	8	8	9857	72	144
nonlatin_european.png	8	8	9858	80	144
nonlatin_european.png	8	8	9859	88	144
nonlatin_european.png	8	8	9860	96	144
nonlatin_european.png	8	8	9861	104	144
nonlatin_european.png	8	8	684	112	144
nonlatin_european.png	8	8	9889	120	144
nonlatin_european.png	8	8	9935	0	152
nonlatin_european.png	8	8	10004	8	152
nonlatin_european.png	8	8	10052	16	152
nonlatin_european.png	8	8	10060	24	152
nonlatin_european.png	8	8	10084	32	152
nonlatin_european.png	8	8	11088	40	152
nonlatin_european.png	8	8	11800	48	152
nonlatin_european.png	8	8	11822	56	152
nonlatin_european.png	8	8	11829	64	152
nonlatin_european.png	8	8	11832	72	152
nonlatin_european.png	8	8	11841	80	152
nonlatin_european.png	8	8	11851	88	152
nonlatin_european.png	8	8	10589	96	152
nonlatin_european.png	8	8	5652	104	152
nonlatin_european.png	8	8	400	112	152
nonlatin_european.png	8	8	1992	120	152
nonlatin_european.png	8	8	987	0	160
nonlatin_european.png	8	8	12581	8	160
nonlatin_european.png	8	8	11375	16	160
nonlatin_european.png	8	8	5626	24	160
nonlatin_european.png	8	8	390	32	160
nonlatin_european.png	8	8	5601	40	160
nonlatin_european.png	8	8	398	48	160
nonlatin_european.png	8	8	8498	56	160
nonlatin_european.png	8	8	8513	64	160
nonlatin_european.png	8	8	42928	72	160
nonlatin_european.png	8	8	42880	80	160
nonlatin_european.png	8	8	1280	88	160
nonlatin_european.png	8	8	42873	96	160
nonlatin_european.png	8	8	7450	104	160
nonlatin_european.png	8	8	10200	112	160
nonlatin_european.png	8	8	8745	120	160
nonlatin_european.png	8	8	581	0	168
nonlatin_european.png	8	8	8516	8	168
nonlatin_european.png	8	8	592	16	168
nonlatin_european.png	8	8	596	24	168
nonlatin_european.png	8	8	477	32	168
nonlatin_european.png	8	8	607	40	168
nonlatin_european.png	8	8	7543	48	168
nonlatin_european.png	8	8	613	56	168
nonlatin_european.png	8	8	7433	64	168
nonlatin_european.png	8	8	638	72	168
nonlatin_european.png	8	8	670	80	168
nonlatin_european.png	8	8	42881	88	168
nonlatin_european.png	8	8	623	96	168
nonlatin_european.png	8	8	633	104	168
nonlatin_european.png	8	8	647	112	168
nonlatin_european.png	8	8	652	120	168
nonlatin_european.png	8	8	653	0	176
nonlatin_european.png	8	8	654	8	176
nonlatin_european.png	8	8	1329	16	176
nonlatin_european.png	8	8	1330	24	176
nonlatin_european.png	8	8	1331	32	176
nonlatin_european.png	8	8	1332	40	176
nonlatin_european.png	8	8	1334	48	176
nonlatin_european.png	8	8	1335	56	176
nonlatin_european.png	8	8	1337	64	176
nonlatin_european.png	8	8	1338	72	176
nonlatin_european.png	8	8	1339	80	176
nonlatin_european.png	8	8	1340	88	176
nonlatin_european.png	8	8	1341	96	176
nonlatin_european.png	8	8	1342	104	176
nonlatin_european.png	8	8	1343	112	176
nonlatin_european.png	8	8	1344	120	176
nonlatin_european.png	8	8	1345	0	184
nonlatin_european.png	8	8	1346	8	184
nonlatin_european.png	8	8	1347	16	184
nonlatin_european.png	8	8	1348	24	184
